customer_id,segment,churn_probability,clv_band,recommended_action,recommended_product_category,priority_score,campaign_reason
C00224935,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,90.55,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00190487,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,90.5,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00154026,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,90.41,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00235513,High Value Loyal Customers 2,1.0,High,VIP retention treatment,Beauty,90.4,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00168708,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,90.39,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00019560,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,90.39,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00033499,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,90.36,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00072056,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,90.26,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00117990,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,90.0,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00018750,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,89.98,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00010707,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,89.93,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00234336,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,89.92,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00234162,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,89.89,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00142691,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,89.87,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00170406,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,89.82,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00243121,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,89.81,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00143030,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,89.67,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00229881,Discount-driven Buyers,1.0,High,VIP retention treatment,Apparel,89.63,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00054929,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,89.55,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00172640,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,89.49,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00244684,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,89.49,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00112494,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,89.44,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00007622,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,89.38,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00082906,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,89.12,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00243881,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,89.11,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00200108,Discount-driven Buyers,1.0,High,VIP retention treatment,Apparel,89.09,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00245452,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,89.08,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00037286,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,89.07,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00209206,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,89.04,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00229288,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,89.04,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00024529,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,89.02,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00024516,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.95,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00089996,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.94,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00209286,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.92,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00207788,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.92,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00065645,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.88,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00194798,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.86,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00193729,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.84,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00218660,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.83,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00176446,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.81,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00231029,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.79,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00058994,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.77,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00003973,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.77,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00064764,Discount-driven Buyers,1.0,High,VIP retention treatment,Apparel,88.75,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00170884,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.71,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00200240,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.69,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00092074,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.67,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00044653,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.62,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00204352,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.59,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00060802,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.58,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00029628,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.57,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00228570,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.52,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00105046,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.52,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00141862,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.51,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00199125,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.5,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00048719,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.48,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00247392,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.45,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00037090,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.44,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00209939,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.32,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00078372,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.31,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00003013,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.29,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00126953,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.28,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00205613,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.27,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00077375,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.26,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00150642,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.25,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00073854,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.24,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00006122,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.15,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00086385,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.14,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00022419,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.09,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00166620,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.08,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00064474,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.04,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00230863,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.04,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00127389,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.03,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00106445,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.01,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00065764,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,88.0,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00156700,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.99,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00202250,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.99,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00143300,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.98,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00228260,Discount-driven Buyers,1.0,High,VIP retention treatment,Apparel,87.96,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00065946,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.95,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00215629,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.94,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00091034,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.94,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00101678,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.92,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00240734,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.84,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00180083,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.83,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00071249,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.81,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00032869,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.78,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00223348,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.76,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00204469,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.75,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00193431,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.74,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00171138,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.74,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00220840,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.74,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00066417,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.74,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00191961,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.71,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00083637,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.7,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00203336,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.69,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00052135,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.68,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00215360,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.67,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00044938,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.58,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00220619,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.56,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00203436,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.55,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00007067,Discount-driven Buyers,1.0,High,VIP retention treatment,Apparel,87.54,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00229018,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.53,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00047823,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.51,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00025884,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.51,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00159645,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.5,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00199511,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.46,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00117686,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.46,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00221798,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.45,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00236422,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.44,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00124141,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.4,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00037577,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.4,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00097435,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.37,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00077139,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.33,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00244367,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.32,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00199025,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.31,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00223882,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.29,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00024539,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.27,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00056045,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.26,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00057653,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.26,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00203635,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.25,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00117953,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.24,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00017193,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.22,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00116302,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.21,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00205105,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.21,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00017701,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.2,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00023277,Discount-driven Buyers,1.0,High,VIP retention treatment,Apparel,87.19,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00227903,Discount-driven Buyers,1.0,High,VIP retention treatment,Apparel,87.13,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00003539,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.11,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00055171,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.11,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00005243,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.1,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00163502,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.1,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00106049,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.09,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00083979,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.09,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00173509,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.09,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00077230,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.06,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00082700,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.05,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00236414,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.03,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00082526,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.03,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00043513,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.03,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00065947,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.03,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00140332,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,87.02,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00079571,Discount-driven Buyers,1.0,High,VIP retention treatment,Beauty,87.02,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00071890,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,87.01,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00216239,High Value Loyal Customers 2,1.0,High,VIP retention treatment,Beauty,87.01,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00027443,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.92,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00107002,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.87,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00146181,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.86,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00139761,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.86,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00103273,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.86,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00052397,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.84,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00159687,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.83,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00048382,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.83,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00068431,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.83,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00225577,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.82,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00039727,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.82,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00005797,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.8,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00069792,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.8,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00130153,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.8,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00080028,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.79,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00087030,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.79,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00180826,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.78,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00164261,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.78,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00026475,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.77,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00191403,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.76,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00077575,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.76,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00224366,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.75,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00014259,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.74,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00048077,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.74,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00164245,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.73,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00075981,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.73,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00040867,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.72,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00056074,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.71,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00221744,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.71,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00113777,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.71,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00100859,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.7,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00213635,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.69,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00000599,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.69,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00060275,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.68,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00112213,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.67,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00198158,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Apparel,86.67,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00101812,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.67,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00074963,One-time Buyers,1.0,Mid,VIP retention treatment,Beauty,86.66,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00068257,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.64,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00037380,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.64,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00088295,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.62,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00214315,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Apparel,86.6,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00108503,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.6,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00067974,One-time Buyers,1.0,Mid,VIP retention treatment,Beauty,86.6,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00148443,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.6,Customer is in the top predicted CLV population and should be protected from preventable churn.
C00018919,Discount-driven Buyers,1.0,Mid,VIP retention treatment,Beauty,86.6,Customer is in the top predicted CLV population and should be protected from preventable churn.
